code_ies,name_ies,initials,county,state,academic_organization,category,url
1910,FACULDADE UNINASSAU LAURO DE FREITAS,-,Lauro de Freitas,BA,Faculdade,Privada,www.mauriciodenassau.edu.br
1318,FACULDADE UNINASSAU VITÓRIA DA CONQUISTA,-,Vitória da Conquista,BA,Faculdade,Privada,www.mauriciodenassau.edu.br
2444,Faculdade Unirb - Barreiras (F. UNIRB),F. UNIRB,Barreiras,BA,Faculdade,Privada,unirb.edu.br
20622,FACULDADE UNIRB - CAMAÇARI (FACULDADE UNIRB),FACULDADE UNIRB,Camaçari,BA,Faculdade,Privada,www.unirb.edu.br
1893,Faculdade Unirb - Feira de Santana (F. UNIRB),F. UNIRB,Feira de Santana,BA,Faculdade,Privada,www.farb.edu.br
15667,FACULDADE UNIRB - JUAZEIRO (FACULDADE UNIRB),FACULDADE UNIRB,Juazeiro,BA,Faculdade,Privada,www.unirb.edu.br
16654,FACULDADE UNIRB - SERRINHA (FACULDADE UNIRB),FACULDADE UNIRB,Serrinha,BA,Faculdade,Privada,www.unirb.edu.br
1363,FACULDADE VISCONDE DE CAIRÚ (FAVIC),FAVIC,Salvador,BA,Faculdade,Privada,www.cairu.br
2568,FACULDADE ZACARIAS DE GÓES (FAZAG),FAZAG,Valença,BA,Faculdade,Privada,www.fazag.edu.br
1123,INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR (IESUS),IESUS,Salvador,BA,Faculdade,Privada,www.unyahna.br
14509,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO (IFBAIANO)",IFBAIANO,Salvador,BA,"Instituto Federal de Educação, Ciência e Tecnologia",Publica,http://www.ifbaiano.edu.br
599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA (IFBA)",IFBA,Salvador,BA,"Instituto Federal de Educação, Ciência e Tecnologia",Publica,www.ifba.edu.br
2969,INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE (OCIDEMNTE),OCIDEMNTE,Salvador,BA,Faculdade,Privada,www.iseo.com.br
519,UNIVERSIDADE CATÓLICA DO SALVADOR (UCSAL),UCSAL,Salvador,BA,Universidade,Privada,www.ucsal.br
40,UNIVERSIDADE DO ESTADO DA BAHIA (UNEB),UNEB,Salvador,BA,Universidade,Publica,www.uneb.br
666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA (UEFS),UEFS,Feira de Santana,BA,Universidade,Publica,www.uefs.br
24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ (UESC),UESC,Ilhéus,BA,Universidade,Publica,www.uesc.br
688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB),UESB,Vitória da Conquista,BA,Universidade,Publica,www.uesb.br
578,UNIVERSIDADE FEDERAL DA BAHIA (UFBA),UFBA,Salvador,BA,Universidade,Publica,www.portal.ufba.br
18506,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA (UFOB),UFOB,Barreiras,BA,Universidade,Publica,www.ufob.edu.br
4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA (UFRB),UFRB,Cruz das Almas,BA,Universidade,Publica,www.ufrb.edu.br
18812,UNIVERSIDADE FEDERAL DO SUL DA BAHIA (UFSB),UFSB,Itabuna,BA,Universidade,Publica,www.ufsb.edu.br
385,UNIVERSIDADE SALVADOR (UNIFACS),UNIFACS,Salvador,BA,Universidade,Privada,www.unifacs.br
2497,CENTRO UNIVERSITÁRIO ATENEU,-,Fortaleza,CE,Centro Universitário,Privada,www.uniateneu.edu.br
2135,CENTRO UNIVERSITÁRIO CATÓLICA DE QUIXADÁ (UNICATÓLICA),UNICATÓLICA,Quixadá,CE,Centro Universitário,Privada,unicatolicaquixada.edu.br
1895,CENTRO UNIVERSITÁRIO CHRISTUS (UNICHRISTUS),UNICHRISTUS,Fortaleza,CE,Centro Universitário,Privada,www.unichristus.edu.br
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),UNIGRANDE,Fortaleza,CE,Centro Universitário,Privada,www.unigrande.edu.br
2593,Centro Universitário de Juazeiro do Norte (UNIJUAZEIRO),UNIJUAZEIRO,Juazeiro do Norte,CE,Centro Universitário,Privada,www.unijuazeiro.edu.br
1735,CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO (UNILEÃO),UNILEÃO,Juazeiro do Norte,CE,Centro Universitário,Privada,www.leaosampaio.edu.br
1350,CENTRO UNIVERSITÁRIO DO VALE DO JAGUARIBE (UNIJAGUARIBE),UNIJAGUARIBE,Aracati,CE,Centro Universitário,Privada,www.fvj.br
1107,Centro Universitário Estácio do Ceará (Estácio Ceará),Estácio Ceará,Fortaleza,CE,Centro Universitário,Privada,www.estacio.br
1978,Centro Universitário Fametro ( Unifametro),Unifametro,Fortaleza,CE,Centro Universitário,Privada,www.unifametro.edu.br
1772,Centro Universitário Fanor Wyden (UniFanor Wyden),UniFanor Wyden,Fortaleza,CE,Centro Universitário,Privada,https://www.unifanor.edu.br/unifanor
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,-,Fortaleza,CE,Centro Universitário,Privada,www.fbuni.edu.br
2111,CENTRO UNIVERSITÁRIO INTA (UNINTA),UNINTA,Sobral,CE,Centro Universitário,Privada,www.uninta.edu.br
14321,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE FORTALEZA (UNINASSAU FORTALEZA),UNINASSAU FORTALEZA,Fortaleza,CE,Centro Universitário,Privada,www.uninassau.edu.br
3388,CENTRO UNIVERSITÁRIO PARAÍSO,-,Juazeiro do Norte,CE,Centro Universitário,Privada,www.fapce.com.br
4037,CENTRO UNIVERSITÁRIO PITÁGORAS DE FORTALEZA (UNIPITÁGORAS),UNIPITÁGORAS,Fortaleza,CE,Centro Universitário,Privada,www.fateci.com.br
1556,CENTRO UNIVERSITÁRIO SETE DE SETEMBRO (UNI7),UNI7,Fortaleza,CE,Centro Universitário,Privada,http://www.uni7.edu.br
2043,CENTRO UNIVERSITÁRIO VALE DO SALGADO,-,Icó,CE,Centro Universitário,Privada,www.fvs.edu.br
18065,CISNE - FACULDADE DE QUIXADÁ (CFQ),CFQ,Quixadá,CE,Faculdade,Privada,https://faculdadecisne.edu.br/
18067,CISNE - Faculdade Tecnológica de Quixadá (CFTQ),CFTQ,Quixadá,CE,Faculdade,Privada,www.faculdadecisne.edu.br
2466,FACUDADE IEDUCARE - FIED (FIED),FIED,Tianguá,CE,Faculdade,Privada,http://www.fied.edu.br/
17394,FACULDADE 05 DE JULHO (F5),F5,Sobral,CE,Faculdade,Privada,www.faculdadealencarinasobral.com.br
17403,FACULDADE ARI DE SÁ (FAS),FAS,Fortaleza,CE,Faculdade,Privada,www.faculdadearidesa.edu.br
15562,Faculdade Batista do Cariri (FBC),FBC,Crato,CE,Faculdade,Privada,http://www.faculdadebatistacariri.edu.br/
23117,Faculdade Capistrano de Abreu (FABRE),FABRE,Fortaleza,CE,Faculdade,Privada,www.famep.com.br
2485,FACULDADE CATÓLICA DE FORTALEZA (FCF),FCF,Fortaleza,CE,Faculdade,Privada,www.catolicadefortaleza.edu.br
4784,FACULDADE CDL,-,Fortaleza,CE,Faculdade,Privada,www.faculdadecdl.edu.br
2410,FACULDADE CEARENSE (FAC),FAC,Fortaleza,CE,Faculdade,Privada,www.faculdadescearenses.edu.br
22599,FACULDADE CECAPE,-,Juazeiro do Norte,CE,Faculdade,Privada,www.faculdadececape.edu.br
24410,Faculdade Centro Sul,-,Iguatu,CE,Faculdade,Privada,www.faculdadecentrosul.edu.br
18167,Faculdade CEPEP,-,Fortaleza,CE,Faculdade,Privada,https://www.faculdadecepep.com.br/
837,FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA (FCHFOR),FCHFOR,Fortaleza,CE,Faculdade,Privada,unice.br
24391,Faculdade de Educação da Ibiapaba (FAEDI),FAEDI,Ipu,CE,Faculdade,Privada,www.faculdadefaedi.com.br
21463,FACULDADE DE ENSINO PORTAL (FEP),FEP,Pacajus,CE,Faculdade,Privada,www.ftv.edu.br
15526,FACULDADE DE GESTAO E NEGOCIOS DE FORTALEZA (FGNF),FGNF,Fortaleza,CE,Faculdade,Privada,WWW.UNIRB.EDU.BR
1547,FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE (ESTÁCIO FMJ),ESTÁCIO FMJ,Juazeiro do Norte,CE,Faculdade,Privada,www.estacio.br
17670,Faculdade de Quixeramobim (UniQ),UniQ,Quixeramobim,CE,Faculdade,Privada,http://www.uniq.edu.br
18646,FACULDADE DE SOBRAL (FASOL),FASOL,Sobral,CE,Faculdade,Privada,http://www.faculdadefasol.com
4791,FACULDADE DE TECNOLOGIA CENTEC - CARIRI (CENTEC),CENTEC,Juazeiro do Norte,CE,Faculdade,Privada,www.centec.org.br
4992,FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL (FTC SERTÃO CENTRAL),FTC SERTÃO CENTRAL,Quixeramobim,CE,Faculdade,Privada,www.centec.org.br
16964,Faculdade de Tecnologia de Horizonte (FATHOR),FATHOR,Horizonte,CE,Faculdade,Privada,www.fathor@fathor.edu.br
2783,FACULDADE DE TECNOLOGIA DO NORDESTE (FATENE),FATENE,Fortaleza,CE,Faculdade,Privada,www.fatene.edu.br
23000,Faculdade de Tecnologia e Ciências - FTC Caucaia (FTC Caucaia),FTC Caucaia,Caucaia,CE,Faculdade,Privada,www.ftc.edu.br
22999,Faculdade de Tecnologia e Ciências - FTC Itapipoca (FTC Itapipoca),FTC Itapipoca,Itapipoca,CE,Faculdade,Privada,www.ftc.edu.br
3299,FACULDADE DE TECNOLOGIA INFORMÁTICA (FATI),FATI,Fortaleza,CE,Faculdade,Privada,unice.br
13106,FACULDADE DE TECNOLOGIA LOURENÇO FILHO (FATEC FLF),FATEC FLF,Fortaleza,CE,Faculdade,Privada,www.flf.edu.br
17628,Faculdade do Maciço do Baturité (FMB),FMB,Baturité,CE,Faculdade,Privada,www.faculdadefmb.edu.br
23107,Faculdade Dom Adelio Tomasin (FADAT),FADAT,Quixadá,CE,Faculdade,Privada,fadatquixada.com.br
23151,FACULDADE EDUCAR DA IBIAPABA (FAEDI),FAEDI,Ipu,CE,Faculdade,Privada,www.faedi.edu.br
24399,Faculdade Escola Sobral de Oliveira (FAESDO),FAESDO,Guaiúba,CE,Faculdade,Privada,www.faesdo.com.br
24509,FACULDADE ESTÁCIO DE CANINDÉ (ESTÁCIO CANINDÉ),ESTÁCIO CANINDÉ,Canindé,CE,Faculdade,Privada,www.estacio.br
1425,Faculdade Evoluir (FAEV),FAEV,Fortaleza,CE,Faculdade,Privada,www.faculdadeevolutivo.com
17688,FACULDADE FADAM (FADAM),FADAM,Fortaleza,CE,Faculdade,Privada,https://www.fadam.edu.br
19793,FACULDADE FADAM DE MARACANAÚ (FADAM),FADAM,Fortaleza,CE,Faculdade,Privada,https://www.fadam.edu.br
18814,Faculdade Ibiapaba,-,Tianguá,CE,Faculdade,Privada,www.faculdadeibiapaba.edu.br
18799,Faculdade Itataia (FACIT),FACIT,Santa Quitéria,CE,Faculdade,Privada,www.faculdadeitataia.com.br
1059,FACULDADE LOURENÇO FILHO (FLF),FLF,Fortaleza,CE,Faculdade,Privada,www.flf.edu.br
3862,FACULDADE LUCIANO FEIJÃO (FLF),FLF,Sobral,CE,Faculdade,Privada,www.flucianofeijao.com.br
20532,Faculdade Metropolitana de Horizonte (FMH),FMH,Horizonte,CE,Faculdade,Privada,www.fmh-ce.com.br
22932,FACULDADE METROPOLITANA DO CARIRI (FAMEC),FAMEC,Crato,CE,Faculdade,Privada,www.nossafaculdade.com.br
3680,FACULDADE PADRE DOURADO FORTALEZA (FACPED FORTALEZA),FACPED FORTALEZA,Fortaleza,CE,Faculdade,Privada,www.facped.com.br
21811,Faculdade Paiva Andrade (FPA),FPA,Fortaleza,CE,Faculdade,Privada,www.faculdadepaivaandrade.edu.br
23218,Faculdade Paraíso Fortaleza (FAP),FAP,Fortaleza,CE,Faculdade,Privada,www.fapce.edu.br
18478,Faculdade Paulo Picanço (FACPP),FACPP,Fortaleza,CE,Faculdade,Privada,www.faculdadepaulopicanco.edu.br
18659,Faculdade Pitágoras do Ceará,-,Fortaleza,CE,Faculdade,Privada,www.edufor.edu.br
13417,FACULDADE PRINCESA DO OESTE (FPO),FPO,Crateús,CE,Faculdade,Privada,www.fpo.edu.br
21088,FACULDADE RODOLFO TEÓFILO (FRT),FRT,Fortaleza,CE,Faculdade,Privada,www.frt.edu.br
16559,FACULDADE SÃO FRANCISCO DO CEARÁ (FASC),FASC,Iguatu,CE,Faculdade,Privada,www.fsf.edu.br
18051,Faculdades de Ciências e Tecnologia do Nordeste LTDA (FACINE),FACINE,Fortaleza,CE,Faculdade,Privada,www.facine.edu.br
2256,Faculdade Stella Maris - FSM (FSM),FSM,Fortaleza,CE,Faculdade,Privada,www.stellamaris.edu.br
21857,Faculdade Tecnológica de Limoeiro do Norte: Ladislau Pereira (FTLN),FTLN,Limoeiro do Norte,CE,Faculdade,Privada,www.ftln.edu.br
4367,FACULDADE TERRA NORDESTE (FATENE),FATENE,Caucaia,CE,Faculdade,Privada,www.fatene.edu.br
13657,Faculdade Uniateneu (FATE),FATE,São Gonçalo do Amarante,CE,Faculdade,Privada,www.fate.edu.br
19859,FACULDADE UNIFAMETRO CASCAVEL,-,Cascavel,CE,Faculdade,Privada,www.unifametro.edu.br
19337,FACULDADE UNIFAMETRO MARACANAÚ,-,Maracanaú,CE,Faculdade,Privada,www.unifametro.edu.br
18643,FACULDADE UNINASSAU MARACANAÚ,-,Maracanaú,CE,Faculdade,Privada,www.mauriciodenassau.edu.br
19844,FACULDADE UNINASSAU SOBRAL,-,Sobral,CE,Faculdade,Privada,www.mauriciodenassau.edu.br
16453,Faculdade Unirb - Ceará (F. UNIRB),F. UNIRB,Fortaleza,CE,Faculdade,Privada,www.unirb.edu.br
22462,FACULDADE UNIRB - CIDADE DE FORTALEZA (F. UNIRB),F. UNIRB,Fortaleza,CE,Faculdade,Privada,www.unirb.br
19206,FACULDADE UNIRB - FORTALEZA (F. UNIRB),F. UNIRB,Fortaleza,CE,Faculdade,Privada,www.unirb.br
19597,Faculdade Via Sapiens (FVS),FVS,Tianguá,CE,Faculdade,Privada,www.faculdadeviasapiens.com.br
17499,FACULDADE VIDAL (FAVILI),FAVILI,Limoeiro do Norte,CE,Faculdade,Privada,www.favili.com.br
1191,INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA (IESF),IESF,Fortaleza,CE,Faculdade,Privada,www.unice.br
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",IFCE,Fortaleza,CE,"Instituto Federal de Educação, Ciência e Tecnologia",Publica,www.ifce.edu.br
2180,RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA (RATIO),RATIO,Fortaleza,CE,Faculdade,Privada,www.ratio.edu.br
15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA (UNILAB),UNILAB,Redenção,CE,Universidade,Publica,www.unilab.edu.br
555,UNIVERSIDADE DE FORTALEZA (UNIFOR),UNIFOR,Fortaleza,CE,Universidade,Privada,www.unifor.br
29,UNIVERSIDADE ESTADUAL DO CEARÁ (UECE),UECE,Fortaleza,CE,Universidade,Publica,www.uece.br
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE,Universidade,Publica,www.uvanet.br
18759,UNIVERSIDADE FEDERAL DO CARIRI (UFCA),UFCA,Juazeiro do Norte,CE,Universidade,Publica,www.ufca.edu.br
583,UNIVERSIDADE FEDERAL DO CEARÁ (UFC),UFC,Fortaleza,CE,Universidade,Publica,www.ufc.br
746,UNIVERSIDADE REGIONAL DO CARIRI (URCA),URCA,Crato,CE,Universidade,Publica,www.urca.br
17613,ACADEMIA NACIONAL DE POLÍCIA - ANP (ANP),ANP,Brasília,DF,Escola de Governo,Publica,www.dpf.gov.br/anp/
17161,"Centro de Formação, Treinamento e Aperfeiçoamento (Cefor)",Cefor,Brasília,DF,Escola de Governo,Publica,http://www2.camara.gov.br/responsabilidade-social/edulegislativa
21417,Centro de Instrução de Guerra Eletrônica (CIGE),CIGE,Brasília,DF,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Publica,www.ccomgex.eb.mil.br
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA (UNICEUB),UNICEUB,Brasília,DF,Centro Universitário,Privada,www.uniceub.br
518,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL (UDF),UDF,Brasília,DF,Centro Universitário,Privada,www.udf.edu.br
1060,CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB (IESB),IESB,Brasília,DF,Centro Universitário,Privada,www.iesb.br
5439,CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS (UNICEPLAC),UNICEPLAC,Brasília,DF,Centro Universitário,Privada,www.uniceplac.edu.br
1660,CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA (ESTÁCIO BRASÍLIA),ESTÁCIO BRASÍLIA,Brasília,DF,Centro Universitário,Privada,www.estacio.br
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO (UNIEURO),UNIEURO,Brasília,DF,Centro Universitário,Privada,www.unieuro.edu.br
3610,Centro Universitário ICESP (Unicesp),Unicesp,Brasília,DF,Centro Universitário,Privada,www.icesp.edu.br
3396,Centro Universitário LS (UNILS),UNILS,Brasília,DF,Centro Universitário,Privada,www.ls.edu.br
3867,CENTRO UNIVERSITÁRIO MAUÁ DE BRASÍLIA (UNIMAUÁ),UNIMAUÁ,Brasília,DF,Centro Universitário,Privada,www.mauadf.com.br
2484,Centro Universitário Processus (UNIPROCESSUS),UNIPROCESSUS,Brasília,DF,Centro Universitário,Privada,www.institutoprocessus.com.br
1538,CENTRO UNIVERSITARIO PROJEÇÃO (UNIPROJEÇÃO),UNIPROJEÇÃO,Brasília,DF,Centro Universitário,Privada,https://projecao.br/
17614,ESCOLA DA ADVOCACIA-GERAL DA UNIÃO (EAGU),EAGU,Brasília,DF,Escola de Governo,Publica,http://www.agu.gov.br/unidade/ESCOLA
21488,Escola de Administração e Negócios (ESAD),ESAD,Brasília,DF,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Privada,www.esadmba.com.br
15705,ESCOLA DE ADMINISTRAÇÃO FAZENDÁRIA (ESAF),ESAF,Brasília,DF,Escola de Governo,Publica,http://www.esaf.fazenda.gov.br
21440,Escola de Comunicações (EsCom),EsCom,Brasília,DF,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Publica,www.escom.ensino..eb.br
17616,ESCOLA DE INTELIGÊNCIA - ESINT/ABIN (ESINT/ABIN),ESINT/ABIN,Brasília,DF,Escola de Governo,Publica,www.abin.gov.br
21420,Escola de Inteligência Militar do Exército (EsIMEx),EsIMEx,Brasília,DF,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Publica,www.esimex.ensino.eb.br
19320,Escola de Políticas Públicas e Governo da Fundação Getulio Vargas (FGV EPPG),FGV EPPG,Brasília,DF,Faculdade,Privada,www.fgv.br
17617,ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA (ENAP),ENAP,Brasília,DF,Escola de Governo,Publica,www.enap.gov.br
3223,ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE (ESCS),ESCS,Brasília,DF,Faculdade,Publica,www.escs.edu.br
23725,Escola Superior de Gestão (ESGe),ESGe,Brasília,DF,Faculdade,Publica,www.esg.df.gov.br
18800,ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO (ESCOLAMP),ESCOLAMP,Brasília,DF,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Privada,WWW.ESCOLAMP.ORG.BR
13630,ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO DA UNIÃO (ESMPU),ESMPU,Brasília,DF,Escola de Governo,Publica,www.escola.mpu.mp.br
1779,FACULDADE AIEC (AIEC / FAAB),AIEC / FAAB,Brasília,DF,Faculdade,Privada,www.aiec.br
1966,FACULDADE ALBERT EINSTEIN (FALBE),FALBE,Brasília,DF,Faculdade,Privada,www.falbe.edu.br
16628,Faculdade ANASPS (FANASPS),FANASPS,Brasília,DF,Faculdade,Privada,www.faculdadeanasps.com.br
1173,FACULDADE ANHANGUERA DE BRASÍLIA,-,Brasília,DF,Faculdade,Privada,www.anhanguera.com
5290,FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA,-,Brasília,DF,Faculdade,Privada,www.anhanguera.com
1710,FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO,-,Brasília,DF,Faculdade,Privada,http://www.anhanguera.com
1518,FACULDADE ANHANGUERA DE TAGUATINGA,-,Brasília,DF,Faculdade,Privada,http://www.anhanguera.com
4588,FACULDADE APOGEU (APOGEU),APOGEU,Brasília,DF,Faculdade,Privada,www.faculdadeapogeu.com.br
19281,FACULDADE ATAME (ATAME),ATAME,Brasília,DF,Faculdade,Privada,www.atame.edu.br
22326,Faculdade Brasília (FBr),FBr,Brasília,DF,Faculdade,Privada,www.faculdadebrasilia.com
3980,FACULDADE CCI (FAC CCI),FAC CCI,Brasília,DF,Faculdade,Privada,www.faculdadecci.com.br
21672,Faculdade Cerrado (FACE),FACE,Brasília,DF,Faculdade,Privada,www.faculdadecerrado.com.br
16218,FACULDADE CLARETIANA DE BRASILIA (FCB),FCB,Brasília,DF,Faculdade,Privada,www.claretiano.edu.br/taguatinga
706,FACULDADE DE ARTES DULCINA DE MORAES (FADM),FADM,Brasília,DF,Faculdade,Privada,www.dulcina.art.br
17401,Faculdade de Tecnologia CNA (FATECNA),FATECNA,Brasília,DF,Faculdade,Privada,http://www.faculdadecna.com.br/
4732,Faculdade de Tecnologia e Inovação Senac DF,-,Brasília,DF,Faculdade,Privada,www.facsenac.edu.br
19348,Faculdade de Tecnologia Ícone (FACTI),FACTI,Brasília,DF,Faculdade,Privada,www.faculdadedetecnologiaicone.com.br
13014,FACULDADE DE TEOLOGIA DA ARQUIDIOCESE DE BRASÍLIA (FATEO),FATEO,Brasília,DF,Faculdade,Privada,www.fateo.edu.br
19219,FACULDADE FASIPE DF (FACDF),FACDF,Brasília,DF,Faculdade,Privada,www.facdf.com.br
14882,FACULDADE HORIZONTE (FACHORIZONTE),FACHORIZONTE,Brasília,DF,Faculdade,Privada,www.fachorizonte.edu.br
23097,Faculdade Ibmec de Brasília (Ibmec Brasília),Ibmec Brasília,Brasília,DF,Faculdade,Privada,https://www.ibmec.br/df
3854,FACULDADE IBRA DE BRASÍLIA (FACULDADE FABRAS),FACULDADE FABRAS,Brasília,DF,Faculdade,Privada,www.faculdadefabras.com.br
18703,Faculdade JK Brasília Asa Sul II (JK),JK,Brasília,DF,Faculdade,Privada,www.rededeensinojk.com.br
4042,Faculdade JK Brasília - Recanto das Emas (JK BSB RE),JK BSB RE,Brasília,DF,Faculdade,Privada,www.rededeensinojk.com.br
4173,FACULDADE JK DE TECNOLOGIA (FACJK),FACJK,Brasília,DF,Faculdade,Privada,www.faculdade.jk.edu.br
2904,FACULDADE JK - GUARÁ (JK),JK,Brasília,DF,Faculdade,Privada,www.rededeensinojk.com.br
1477,Faculdade JK Michelangelo (FAJKMIC),FAJKMIC,Brasília,DF,Faculdade,Privada,www.faculdade.jk.edu.br
4416,FACULDADE JK - UNIDADE I - GAMA,-,Brasília,DF,Faculdade,Privada,www.rededeensinojk.com.br
2021,FACULDADE JK - UNIDADE II - GAMA,-,Brasília,DF,Faculdade,Privada,www.rededeensinojk.com.br
19229,FACULDADE PRESBITERIANA MACKENZIE BRASILIA (FPMB),FPMB,Brasília,DF,Faculdade,Privada,http://www.mackenzie.br/
1507,FACULDADE PROJEÇÃO DE CEILÂNDIA (FAPRO),FAPRO,Brasília,DF,Faculdade,Privada,https://projecao.br/
1661,Faculdade Projeção de Sobradinho (FAPRO),FAPRO,Brasília,DF,Faculdade,Privada,https://projecao.br/
1309,Faculdade Projeção de Taguatinga Norte (FAPRO),FAPRO,Brasília,DF,Faculdade,Privada,https://projecao.br/
2964,FACULDADE PROJEÇÃO DO GUARÁ,-,Brasília,DF,Faculdade,Privada,https://projecao.br/
19727,Faculdade Republicana,-,Brasília,DF,Faculdade,Privada,http://fundacaorepublicana.org.br
404,FACULDADES INTEGRADAS DA UPIS (UPIS),UPIS,Brasília,DF,Faculdade,Privada,www.upis.br
18509,FACULDADE SOLIDÁRIA DE SOBRADINHO (FASOL),FASOL,Brasília,DF,Faculdade,Privada,www.faculdadefasol.com.br
19910,Faculdades Planalto Central (FPC),FPC,Brasília,DF,Faculdade,Privada,http://faculdadeplanaltocentral.com.br/
3573,FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA (FTBB),FTBB,Brasília,DF,Faculdade,Privada,www.ftbb.edu.br
11895,FACULDADE UNIBRASÍLIA (BRASÍLIA),BRASÍLIA,Brasília,DF,Faculdade,Privada,faculdadeunibrasilia.com.br/saosebastiao
1739,FACULDADE UNIBRASÍLIA SUL (BRASÍLIA),BRASÍLIA,Brasília,DF,Faculdade,Privada,faculdadeunibrasilia.com.br/gama
19334,Faculdade Uninassau Brasília (Nassau Brasília),Nassau Brasília,Brasília,DF,Faculdade,Privada,www.mauriciodenassau.edu.br
21861,FACULDADE UNIVERSO BRASÍLIA,-,Brasília,DF,Faculdade,Privada,www.universo.edu.br
21201,FTRB - Faculdade Teológica Reformada de Brasília,-,Brasília,DF,Faculdade,Privada,exposicaobiblica.com.br
12247,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília (IDP-BSB)",IDP-BSB,Brasília,DF,Faculdade,Privada,www.idp.edu.br
1428,INSTITUTO DE ENSINO SUPERIOR PLANALTO (IESPLAN),IESPLAN,Brasília,DF,Faculdade,Privada,www.Iesplan.br
14408,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA (IFB)",IFB,Brasília,DF,"Instituto Federal de Educação, Ciência e Tecnologia",Publica,www.ifb.edu.br
21508,Instituto Legislativo Brasileiro (ILB),ILB,Brasília,DF,Escola de Governo,Publica,www.senado.leg.br/ilb
21446,Instituto Superior da Convenção Nac. das Assembleias de Deus (ISCON),ISCON,Brasília,DF,Faculdade,Privada,iscon.edu.br
16037,Instituto Superior de Ciencias Policiais (ISCP),ISCP,Brasília,DF,Faculdade,Publica,www.dec.pm.df.gov.br
3203,INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN (ISALBE),ISALBE,Brasília,DF,Faculdade,Privada,www.falbe.edu.br
2491,INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP (ISCECAP),ISCECAP,Brasília,DF,Faculdade,Privada,http://www.iscecap.site
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA (UCB),UCB,Brasília,DF,Universidade,Privada,www.ucb.br
2,UNIVERSIDADE DE BRASÍLIA (UNB),UNB,Brasília,DF,Universidade,Publica,www.unb.br
1159,CENTRO DE ENSINO SUPERIOR DE VITÓRIA (CESV),CESV,Vitória,ES,Faculdade,Privada,cesv.br
1840,CENTRO UNIVERSITÁRIO CASTELO BRANCO (UNICB),UNICB,Colatina,ES,Centro Universitário,Privada,www.fcb.edu.br
1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO (UNESC),UNESC,Colatina,ES,Centro Universitário,Privada,www.unesc.br
